SPFH_LENGTH_MILES_AMT,SPFH_ADT_AMT,CUS_YEAR,CUS_YEAR_2016,CUS_YEAR_2017,CUS_YEAR_2018,CUS_YEAR_2019,CUS_YEAR_2020,CUS_YEAR_2021,CUS_YEAR_2022,SEVERITY_LEVEL_0,SEVERITY_LEVEL_1,SEVERITY_LEVEL_2,SEVERITY_LEVEL_3,SEVERITY_LEVEL_4,CUS_N_COLL,CUS_LOG_ADT,CUS_LOG_LEN,CUS_N_FSV,predictions
0.05,62000.0,2016,1,0,0,0,0,0,0,6,0,0,1,1,8,11.0348896640272,-2.99573227355399,1,0.817023379540478
0.05,62000.0,2017,0,1,0,0,0,0,0,1,0,0,0,2,3,11.0348896640272,-2.99573227355399,0,0.829498433955729
0.05,62000.0,2018,0,0,1,0,0,0,0,2,0,0,1,0,3,11.0348896640272,-2.99573227355399,1,0.781944207824709
0.05,62000.0,2019,0,0,0,1,0,0,0,1,0,0,0,0,1,11.0348896640272,-2.99573227355399,0,0.766898399857248
0.05,58227.0,2022,0,0,0,0,0,0,1,0,0,0,1,0,1,10.9721044436688,-2.99573227355399,1,0.64205716980837
0.036,9900.0,2016,1,0,0,0,0,0,0,0,0,0,0,1,1,9.20029003612268,-3.32423634052603,0,0.0618175603948327
0.036,9900.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.20029003612268,-3.32423634052603,0,0.0627614470069604
0.036,9900.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.20029003612268,-3.32423634052603,0,0.0591634027899917
0.036,9900.0,2019,0,0,0,1,0,0,0,0,0,0,0,1,1,9.20029003612268,-3.32423634052603,0,0.058025008019403
0.036,8800.0,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.0825070004663,-3.32423634052603,0,0.0458665233445489
0.034,9900.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.20029003612268,-3.38139475436598,0,0.0583832514840086
0.034,9900.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.20029003612268,-3.38139475436598,0,0.0592746999510182
0.034,9900.0,2018,0,0,1,0,0,0,0,1,0,0,0,0,1,9.20029003612268,-3.38139475436598,0,0.0558765470794366
0.034,9900.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.20029003612268,-3.38139475436598,0,0.0548013964627695
0.034,8800.0,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,9.0825070004663,-3.38139475436598,0,0.0433183831587406
0.248,9900.0,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,9.20029003612268,-1.39432653281715,0,0.425854304942181
0.248,9900.0,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,9.20029003612268,-1.39432653281715,0,0.432356634936839
0.248,9900.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,9.20029003612268,-1.39432653281715,0,0.407570108108832
0.248,9900.0,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,9.20029003612268,-1.39432653281715,0,0.399727833022554
